"name","orig_id","streetAddress","state","location","platinum"
"ACCESS BANK PLC","ADH163461","Old Ojo Road","Lagos","6.456852,3.27503","N"
"FIDELITY BANK PLC TRADE FAIR","ADH200706","Trade Fair Complex Badagry Exp Way","Lagos","6.466638,3.253334","N"
"FIRST BANK OF NIGERIA PLC","ADH003488","Investment House Branch","Lagos","6.44751,3.39725","N"
"FIRST BANK OF NIGERIA PLC","ADH000452","8 Moloney Street","Lagos","6.44921,3.40444","N"
"WEMA BANK PLC","ADH110331","241 Igbosere Road","Lagos","6.449346,3.40497","N"
"WEMA BANK","ADH110209","Apapa","Lagos","6.44351,3.37309","N"
"UBA NIGERIA","ADH182336","Lagos","Lagos","6.4432,3.37108","N"
"HERITAGE BANK ENTREPRISE","ADH230802","Mammy Mkt Navy Town","Lagos","6.45137,3.28997","N"
"ZENIH BANK NIG / OLUWOLE BRANC","ADH082829","3a & B Oladipo Oluwole Street,","Lagos","6.442256,3.35545","N"
"FIRST BANK OF NIGERIA PLC","ADH001200","Federal Secretariat Branch","Lagos","6.453734,3.420478","N"
"FIRST BANK OF NIGERIA PLC","ADH001288","Navy Town Ojo Branch","Lagos","6.45105,3.28871","N"
"WEMA BANK","ADH110825","2 Commercial Road Apapa","Lagos","6.442686,3.373284","N"
"POLARIS BANK LTD","ADH140426","Wharf Road Branch","Lagos","6.44286,3.3753","N"
"FIDELITY BANK PLC MOLONEY","ADH201170","3 5 Moloney Street","Lagos","6.448848,3.406754","N"
"GUARANTY TRUST BANK PLC.","ADH090772","Ibhafon Road","Lagos","6.442138,3.332113","N"
"GTBANK","ADH091476","30 Moloney Street","Lagos","6.448492,3.406269","N"
"UBN PLC OBALENDE","ADH241781","13 15 Nojeem Maiyegun Street Obalende","Lagos","6.44968,3.41064","N"
"UBN PLC 32 WHARF ROAD","ADH240142","32 Wharf Road Apapa Lagos","Lagos","6.442625,3.375752","N"
"UBN PLC MOLONEY","ADH241671","Moloney Lagos","Lagos","6.448227,3.405646","N"
"ACCESS BANK PLC","ADH163120","34 Moloney","Lagos","6.448372,3.406451","N"
"UBN PLC TINUBU","ADH242429","Tinubu Square Lagos","Lagos","6.44776,3.40463","N"
"ZENITH BANK","ADH081961","20-22 Moloney Street","Lagos","6.447944,3.405492","N"
"GUARANTY TRUST BANK PLC.","ADH090695","Marina Street","Lagos","6.443289,3.318215","N"
"ZENITH INTERNATIONAL BANK","ADH083424","6 Marine Road","Lagos","6.440684,3.358585","N"
"ZENITH INTERNATIONAL BANK","ADH083402","18, Apapa-oshodi Expressway","Lagos","6.441239,3.331256","N"
"FIDELITY BANK PLC APT","ADH200904","Association Of Progressive Traders Mkt","Lagos","6.466795,3.248025","N"
"KEYSTONE BANK APAPA2","ADH191675","18 20 Commercial Road  Apapa","Lagos","6.441113,3.371928","N"
"WEMA BANK PLC","ADH111079","Block 9 Zone D Aspamda Mrk","Lagos","6.46854,3.24489","N"
"KEYSTONE BANK ASPAMDA","ADH190915","Zone B Aspmda Intl Trade Fair Complex","Lagos","6.46848,3.24498","N"
"FIDELITY BANK PLC IBAFON","ADH200377","16 Apapa Oshodi Exp Way","Lagos","6.44087,3.33172","N"
"UBA NIGERIA","ADH180389","Lagos","Lagos","6.44075,3.33247","N"
"UBN PLC ASPAMDA MAIN GATE","ADH240603","Aspamda Main Gate Trade Fair Lagos","Lagos","6.46638,3.2481","N"
"FCMB","ADH151239","10 12 Marcathy St Onikan","Lagos","6.446512,3.405086","N"
"ACCESS BANK","ADH165308","217 Airport Road Mafoluku","Lagos","6.4431,3.31298","N"
"ACCESS BANK","ADH165418","Hall 2 Aspanda Plaza","Lagos","6.469027,3.242994","N"
"ECOBANK NIGERIA PLC","ADH055067","94 Warehouse Road","Lagos","6.44048,3.37157","N"
"UBA NIGERIA","ADH181368","Lagos","Lagos","6.447703,3.409955","N"
"ACCESS BANK PLC","ADH160293","8 10 Commercial Road Apapa","Lagos","6.440393,3.37219","N"
"GUARANTY TRUST BANK PLC","ADH090112","Aspamda Plaza Ari Zone A","Lagos","6.46876,3.24293","N"
"ACCESS BANK PLC","ADH160028","4 Burma Road","Lagos","6.440631,3.375243","N"
"ACCESS BANK","ADH165331","6keffi Street Ikoyi Lagos","Lagos","6.44898,3.4151","N"
"HERITAGE BANK ENTREPRISE","ADH230473","2 Club Road","Abia","6.452933,3.426679","N"
"ACCESS BANK","ADH160545","2a Creek Road","Lagos","6.440831,3.377412","N"
"ZENITH BANK","ADH080476","1 Bank Road","Niger","6.451458,3.423011","N"
"ECOBANK NIGERIA PLC","ADH057157","25 Glover Road","Lagos","6.454526,3.431428","N"
"UBA NIGERIA","ADH181995","Lagos","Lagos","6.45013,3.28301","N"
"KEYSTONE BANK APAPA1","ADH190663","20b Warehouse Road Apapa","Lagos","6.4397,3.36914","N"
"FBN PLC","ADH004126","Kofo Abayomi Branch","Lagos","6.439632,3.369646","N"
"UBA NIGERIA","ADH181159","Lagos","Lagos","6.43956,3.36947","N"
"FIDELITY BANK PLC APAPA 3","ADH200124","13 Commercial Road Apapa","Lagos","6.4397,3.372441","N"
"ACCESS BANK","ADH165287","Mamman Kontagora House","Lagos","6.43931,3.36805","N"
"UBA ASPAMDA PLAZA TRADEFAIR 2","ADH180334","Lagos","Lagos","6.467067,3.244446","N"
"STANBIC IBTC BANK PLC","ADH171985","Plot Crc Old Ojo Road","Lagos","6.466738,3.244592","N"
"UBN PLC YINKA FOLAWIYO","ADH242627","27 Yinka Folawiyo Avenue  Apapa","Lagos","6.43885,3.36686","N"
