"name","orig_id","streetAddress","state","location"
"GCB BANK LTD WEIJA","AI1181626","Near West Hills Mall","Greater Accra","5.545324,-0.343244"
"ECOBANK GHANA LTD","AI1040178","Tema Community 6","Greater Accra","5.648424,-0.025654"
"PRUDENTIAL BANK","AI1090041","Hillpok Yard, Main Fishing Har","Greater Accra","5.652113,-0.025957"
"CAL BANK","AI1010159","Weija Shoprite Building","Greater Accra","5.54535,-0.344936"
"SBG WEST HILLS MALL","AI1400330","Shop No  05","Greater Accra","5.544516,-0.346013"
"ACCESS BANK GHANA","AI1110468","Ashaiman Business Office","Greater Accra","5.684754,-0.037915"
"FIDELITY WEIJA BRANCH","AI1122315","Weija Branch Close To Gcb","Greater Accra","5.547091,-0.347903"
"NIB TEMA MAIN","AI1070021","Pmb Tema","Greater Accra","5.62542,-0.017573"
"CONSOLIDATED BANK","AI1361026","Cocoabod Warehouse Meridian Road Tema","Greater Accra","5.624713,-0.01709"
"FIDELITY BANK LTD CAPE COAST PC","AI1121952","New Site Taxi Rank Behind The Science Fa","Greater Accra","5.546908,-0.349268"
"GCB GHANA","AI1181725","Adjacent Mandela Park","Greater Accra","5.704742,-0.044182"
"FIDELITY BANK LTD ASHIMAN PC","AI1121886","Opposite Ashaiman Main Lorry Station","Greater Accra","5.686722,-0.032507"
"GHANA POST  ASHAIMAN","AI1005847","Near Crystal Hospital, Main St","Greater Accra Region","5.690273,-0.03433"
"FIDELITY BANK COMMUNITY TWO BRANCH","AI1120203","Community Two Bp Tma 0247 2004 Tema","Greater Accra","5.635121,-0.013486"
"GCB GHANA","AI1181714","Former Pep Stores Tema Community 2","Greater Accra","5.63209,-0.012831"
"ARB APEX","AI1082891","Opposite The Police Station","Ashanti","5.687233,-0.031586"
"OTUASEKAN RBL ABOFOUR","AI1083748","Opposite The Police Station","Ashanti","5.687233,-0.031586"
"CONSOLIDATED BANK","AI1361147","Zenu Township","Greater Accra","5.71932,-0.053742"
"GHANA POST COMPANY","AI1001524","Comm 2","Greater Accra","5.632652,-0.011659"
"SEKYEDUMASE RURAL BANK LTD EJURA","AI1082923","Opposite The Methodist Church","Ashanti","5.692724,-0.033164"
"UBA GHANA","AI1170143","Parcel No 15 Near Kofi Annan C","Greater Accra","5.583,-0.01"
"SBG ASHAIMAN","AI1400318","Near Ashaiman Market","Greater Accra","5.689682,-0.031049"
"GUARANTY TRUST BANK","AI1100096","Ashaiman Lashibi Road Next To Darbem","Greater Accra","5.693135,-0.032653"
"FAB ASHIAMAN","AI1280868","Plot No. Ash /4/31-32","Greater Accra","5.693135,-0.032653"
"SBG HO","AI1400121","Bliss Plaza","Volta","5.65572,-0.015939"
"FIRST ATLANTIC BANK","AI1281067","Old Tulaku Near Hfc Bank","Greater Accra","5.689668,-0.029364"
"ECOBANK GHANA","AI1042323","Tema Hospital Road Branch","Greater Accra","5.664584,-0.017932"
"OMNIBSIC BANK","AI1300186","Giaan Towers Building Plot No","Greater Accra","5.665805,-0.01764"
"BEST POINT ASHAIMAN","AI1046592","Ashaiman Traffic Ligh","Greater Accra","5.68926,-0.028135"
"CONSOLIDATED BANK","AI1360289","Ashaiman Market","Greater Accra","5.689871,-0.02787"
"OPPORTUNITY INTL TEMA","AI1049166","Opp Tdc Tema","Greater Accra","5.64707,-0.0073"
"GHANA COMMERCIAL BANK TEMA MAIN","AI1180274","Gcb Near Meridian Hotel","Greater Accra","5.632409,-0.00401"
"OMNIBSIC BANK","AI1300296","Tema Harbour Roundabout Opposite Ghacem","Greater Accra","5.638182,-0.004822"
"THE SEED FUNDS   TEMA BRANCH","AI1160870","Shop No. 1/scs 72-75 Opp Barcl","Greater Accra","5.659887,-0.010091"
"ZENITH BANK GHANA","AI1160924","Plot A Tema Export Processing","Greater Accra","5.659887,-0.010091"
"MERCHANT BANK","AI1150365","Mkt 100 Town Center  Community 1","Greater Accra","5.659887,-0.010091"
"ECOBANK GHANA LTD","AI1040189","Tema Main","Greater Accra","5.637117,-0.004177"
"ECOBANK SAFEBOND","AI1041081","Tema Safebond Premises","Greater Accra","5.636609,-0.004029"
"ACCESS BANK GHANA","AI1110095","Tema Business Office","Greater Accra","5.64129,-0.004259"
"CONSOLIDATED BANK","AI1360740","Tfs Building Tema Community 1","Greater Accra","5.63735,-0.003346"
"NIB GHANA","AI1070449","Pmb Tema","Greater Accra","5.6968,-0.024964"
"OPPORTUNITY S&L","AI1040497","Ashaiman","Greater Accra","5.6968,-0.024964"
"OMNIBSIC BANK","AI1300306","Meridian Enclave Community 1 Tema Commun","Greater Accra","5.6378,-0.0023"
"OMNIBSIC BANK","AI1300175","Oxford Street Mall Oxford Street Osu","Greater Accra","5.634021,-0.001629"
"OMNIBSIC BANK","AI1300087","Tema Community 1 Off Meridian Road","Greater Accra","5.634021,-0.001629"
"FAB TEMA 2","AI1280891","Tema Comm 1","Greater Accra","5.643166,-0.002331"
"PRUDENTIAL BANK","AI1090117","Off Krakue House, Comm. 1 Post","Greater Accra","5.643166,-0.002331"
"FIDELITY BANK TEMA PC","AI1121798","Comm  1 Meridian Area Near Stadium Junct","Greater Accra","5.643166,-0.002331"
"GCB GHANA","AI1181770","Meridian House Plaza Comm 1","Greater Accra","5.638,-9.36E-4"
"ZENITH BANK TEMA COMMUNITY 1 BRANCH","AI1160056","Kasapa Building Meridian Drive","Greater Accra","5.637597,-7.33E-4"
"GHANA HOME LOANS TEMA COMM 1","AI1122414","Ground Floor, Lodestar Heights","Greater Accra","5.647819,-0.00216"
"CONSOLIDATED BANK","AI1361015","Global Towers Building","Greater Accra","5.636721,3.37E-4"
"OMNIBSIC BANK","AI1300229","Opposite Ashaiman Shs","Greater Accra","5.694339,-0.019511"
"NIB GHANA","AI1070263","Pmb Tema Main","Greater Accra","5.636347,8.71E-4"
"AGRIC  DEV  BANK  TEMA MERIDIAN BRANCH","AI1006167","Near Tema Meridian Hotel","Greater Accra","5.645067,-5.93E-4"
"AGRICULTURAL DEVELOPMENT BANK","AI1005342","Tema Meridian Branch","Greater Accra","5.645067,-5.93E-4"
"GHANA POST COMPANY","AI1002031","Pmb Tema Community 1 Post Office","Greater Accra","5.640025,7.79E-4"
"ACCESS BANK GHANA","AI1110303","Tema Community One Market","Greater Accra","5.645466,2.91E-4"
"FBNBANK GHANA LIMITED","AI1310064","Tema Branch Tema Community One","Greater Accra","5.6456,2.71E-4"
"BEST POINT S&L","AI1340489","Tema Branch","Greater Accra","5.648868,-3.5E-4"
"FAB TEMA COMM 1","AI1280099","Ground Floor Efua Halam House","Greater Accra","5.638436,0.002056"
"TEMA LONG ROOM","AI1040343","P.o. Box Co-3207","Greater Accra","5.634685,0.002969"
"HFC BANK ASHAIMAN BRANCH","AI1210151","Opposite Ashaiman Govt  School","Greater Accra","5.69628,-0.018455"
"KEMPINSKI","AI1370530","Kempinski Hotel Gold Coast City Accra","Greater Accra","5.646728,7.78E-4"
"AGRICULTURAL DEVELOPMENT BANK","AI1000051","P.o.box 692","Greater Accra","5.649656,0.001093"
"FIDELITY BANK TEMA SAFE BOND BRANCH","AI1120072","Bond House New Harbour Container Tema","Greater Accra","5.634934,0.004574"
"GHANA POST  VALLEY VIEW","AI1006024","Behind Prudential Bank","Greater Accra","5.78781,-0.124258"
"CONSOLIDATED BANK","AI1360278","Plot No 21  Ashaiman Water And Sewage","Greater Accra","5.698054,-0.01471"
"CAL BANK","AI1010236","Ptc Bulidiing","Greater Accra","5.664382,2.1E-5"
"CAL BANK","AI1010225","Cal Bank","Greater Accra","5.664382,2.1E-5"
"CAL BANK","AI1010247","Plot 214","Greater Accra","5.664382,2.1E-5"
"AGRICULTURAL DEVELOPMENT BANK","AI1004242","Ashiaman Branch","Greater Accra","5.697199,-0.013837"
"GOLDEN PRIDE SAVINGS AND LOANS","AI1046691","Tema Harbour Afko Junction","Greater Accra","5.637304,0.007597"
"MERCHANT BANK","AI1150046","Heavy Industrial Area","Greater Accra","5.664761,7.93E-4"
"SBG TEMA INDUSTRIAL AREA","AI1400109","Heavy Industrial Area","Greater Accra","5.664751,8.34E-4"
"TEMA INDUSTRIAL AREA","AI1170198","Plot 18/5 - Ferro Fabrik, Oppo","Greater Accra","5.665417,8.51E-4"
"GHANA COMMERCIAL BANK TEMA INDUSTRIAL","AI1180285","Gcb Near The Heavy Industrial Area","Greater Accra","5.666477,8.35E-4"
"SUMA RBL SUMA AHENKRO","AI1081142","Opposite Suma Sec School","Brong Ahafo","5.706861,-0.018053"
"BOND TEMA","AI1121743","Bond House","Greater Accra","5.708924,-0.018656"
"FIDELITY TEMA COMMUNITY 25 BRANCH","AI1122337","Tema Community 25 Branch","Greater Accra","5.709091,-0.015246"
"BOA MICHEL CAMP BRANCH","AI1270078","Asiedu Plaza Tulaku Tema Accra","Greater Accra","5.653825,0.01236"
"BOA TEMA BRANCH","AI1270122","No  Mkt A 10 Off Meridian Road","Greater Accra","5.653825,0.01236"
"SBG TEMA FISHING HABOUR","AI1400033","Tema Habour","Greater Accra","5.633333,0.016667"
"CAL BANK LTD","AI1010049","Tema Harbour Area","Greater Accra","5.633333,0.016667"
"NESTER","AI1370529","Nester Square Mall Airport City Enclave","Greater Accra","5.642876,0.015728"
"ASHAIMAN BRANCH","AI1370079","Ash Mkt A 84 Afienya Road","Greater Accra","5.693642,2.19E-4"
"ABEKA LAPAZ BRANCH","AI1370024","Akrogate Towers Motorway","Greater Accra","5.612195,0.024538"
"GHANA POST  TEMA NEW TOWN","AI1005858","Adjacent To Naval Base","Greater Accra Region","5.648864,0.021718"
"NEW ABIREM AGENCY","AI1370321","Chicaloca Building New Abirem","Greater Accra","5.677954,0.016771"
"OISL TEMA NEW TOWN","AI1041113","Opposite Tema New Town Police","Greater Accra","5.653682,0.025654"
"ARB APEX BANK LTD","AI1087874","House No 262/t, Papaase Road","Eastern","5.74056,-0.3571"
"VALLEY VIEW UNIVERSITY AGENCY","AI1090195","Valley View Univ Oyibi Campus","Greater Accra","5.812958,-0.117915"
"ZENITH BANK TEMA INDUSTRIAL AREA BRANCH","AI1160188","Tema Industrial Area","Greater Accra","5.67735,0.027987"
"ACCESS BANK GHANA","AI1110480","Tema Industrial Area","Greater Accra","5.67735,0.027987"
"AGRICULTURAL DEVELOPMENT BANK","AI1000369","Tema Market","Greater Accra","5.708924,0.018656"
"CONSOLIDATED BANK","AI1361037","First Sky Building Dawhenya","Greater Accra","5.722063,0.018752"
"SINAPI ABA TRUST","AI1044051","Opposite Mines School","Ashanti","5.734576,0.01408"
"KASOA CENTRE FOR BUSINESSES","AI1150442","Adjacent Pink Fm, Off Kasoa-ac","Central","5.53536,-0.417381"
"KASOA BRANCH","AI1110666","I See Shopping Mall","Central","5.534575,-0.423623"
"OATUASEKAN RURAL BANK LTD KUMASI MAAKRO","AI1082901","Near The Old Market","Ashanti","5.533436,-0.423402"
"EQUITY S&L","AI1340456","Along The Kasoa Road","Central","5.533368,-0.423423"
"AWUTU EMASA RBL BRIGADE","AI1086961","Near Galilea Market","Central","5.533379,-0.4235"
"GHANA POST COMPANY","AI1001843","Kasoa","Greater Accra","5.534416,-0.425274"
"FBNBANK GHANA LIMITED","AI1310075","Kasoa Branch Bawjiase Road","Central","5.535244,-0.425575"
"GHANA POST  NYANYANU","AI1006079","Near Duke Filling Station","Central","5.52861,-0.423981"
"ACCESS BANK GHANA","AI1110271","Kasoa Agency","Central","5.53915,-0.428016"
"KASOA BRANCH","AI1170428","Kasoa","Central","5.539035,-0.428419"
"ARB APEX BANK LTD","AI1087829","House Number Ap 70/6, Adaakope","Greater Accra","5.534288,-0.427841"
"BAWJIASE RBL BAWJIASE","AI1080295","P. O. Box 30  Awutu - Bawjiase","Greater Accra","5.534815,-0.428064"
"MULTI CREDIT SANDL  KASOA","AI1043401","Kasoa Bawjiase Road","Greater Accra","5.534815,-0.428064"
"FIRST ATLANTIC BANK","AI1280912","Point 4,near Melcom","Central","5.542637,-0.430395"
"GHANA COMMERCIAL BANK KASOA MAIN","AI1180252","Gcb Adjacent Kasoa Health Centre","Greater Accra","5.549014,-0.434829"
"TEMA MAIN BRANCH","AI1170044","Greenwich Tower Comm 1 Tema","Greater Accra","5.734812,0.030235"
"ECOBANK TEMA MALL BRANCH","AI1040716","P. O. Box, Co 3207","Greater Accra","5.734812,0.030235"
"FAB TEMA","AI1280066","Plot No  B12and13 Harbour Area","Greater Accra","5.734812,0.030235"
"ECOBANK GYAU TOWERS","AI1040826","P.o.box Co 3207","Greater Accra","5.734812,0.030235"
"SINAPI ABA TRUST TEMA","AI1041025","Market No A 39 C11","Greater Accra","5.734812,0.030235"
"CAL BANK LTD","AI1010038","Tema Main","Greater Accra","5.734812,0.030235"
"GHANA COMMERCIAL BANK TEMA FISHING HBR","AI1180340","Gcb Within The Tema Fishing Hbr","Greater Accra","5.734812,0.030235"
"CONSOLIDATED BANK","AI1360564","Kasoa New Market Bawjiase Road.","Central","5.5514,-0.436424"
"FBNBANK GHANA LIMITED","AI1310217","Kasoa Agency New Market","Central","5.555247,-0.438107"
"SOUTH AKIM RBL ADOAGYIRI","AI1083287","Adoagyiri To Adeiso Round About","Eastern","5.807003,-0.343265"
"REPUBLIC BANK GHANA","AI1210481","Community 25 Mall","Greater Accra","5.738602,0.033512"
"GUARANTY TRUST BANK","AI1100591","Bawjiase Road Odupong Kpehe-ka","Central","5.532573,-0.437491"
"HFC BANK KASOA BRANCH","AI1210162","New Market Kasoa","Central","5.578484,-0.447253"
"ASSINMAN RBL ASSIN FOSU","AI1083386","Near The New Market","Central","5.578484,-0.447253"
"ARB APEX BANK LTD","AI1087786","Adjacent Awutu Ofaakor Lorry S","Central","5.589534,-0.449507"
"ADB","AI1005100","Opposite District Assembly Office","Central","5.699462,0.058308"
"GHANA COMMERCIAL BANK NSAWAM","AI1180867","Gcb Opposite Nsawam Police Station","Eastern","5.810638,-0.349371"
"OMNIBSIC BANK","AI1300164","Off Bawjiase Rd Opp  Gcb","Central","5.530071,-0.440804"
"ADB","AI1004307","Agricultural Dev.bank","Central","5.530071,-0.440804"
"PAN AFRICAN S&L  NSAWAM BRANCH","AI1045139","200 From Nsawam Prison","Eastern","5.814382,-0.345786"
"BEST POINT KASOA","AI1046613","Kasoa New Market","Greater Accra","5.599106,-0.453583"
"THE SEED FUNDS NSAWAM BRANCH","AI1160935","E21, Ohene Gyan Highstreet Nsa","Eastern","5.814382,-0.351302"
"AKUAPEM RBL NSAWAM","AI1082297","Boateng Memorial Vocation School","Eastern","5.819567,-0.353506"
"ABII NAT SAVINS AND LOANS","AI1160759","Bojowase Road","Central","5.616733,-0.465277"
"KASOA AGENCY","AI1210513","Sector 17 Kasoa Off The Kasoa","Central","5.526866,-0.454764"
"TAKORADI HIGH STREET BRANCH","AI1370420","Takoradi High Street P O  Box Td 22 Tako","Western","5.634959,0.100915"
"GCB GHANA","AI1181792","Central University Miotso","Greater Accra","5.762033,0.080895"
"AWUTU EMASA RBL KASOA OLD MARK","AI1080284","P. O. Box 32  Winneba","Greater Accra","5.534882,-0.491079"
"ADB","AI1005407","Central University Campus","Greater Accra","5.763159,0.081642"
"GHANA COMMERCIAL BANK MAMPONG AKWAPIM","AI1180416","Gcb Near Tetteh Quarshie Hospital","Eastern","5.915382,-0.138886"
"GHANA POST  CENTRAL UNIVERSITY","AI1005814","Central University Campus","Greater Accra Region","5.768952,0.083836"
"AWUTU EMASA RURAL BANK LTD BER","AI1080053","P O Box 32 Winneba","Central","5.525997,-0.501722"
"GOMOA COMMUNITY BANK RBL FETTEH","AI1086741","Main Post Office Building Fetteh","Central","5.419954,-0.473829"
"AKUAPEM RBL KOFORIDUA","AI1085146","P O  Box 5 Mamfe Akuapem","Eastern","5.938316,-0.119085"
"AKUAPEM RBL ABURI","AI1085135","P O  Box 5 Mamfe Akuapem","Eastern","5.938316,-0.119085"
"CONSOLIDATED BANK","AI1360685","Mamfe Larteh Koforidua Junction","Eastern","5.939236,-0.114108"
"EAST LEGON BRANCH","AI1370167","American House Roundabout Road East Lego","Greater Accra","5.645535,0.156319"
"PRUDENTIAL BANK LIMITED","AI1090393","Parcel No. 980 Adjacent Seel F","Greater Accra","5.637886,0.161203"
"OKAISHIE BRANCH","AI1160913","Adjacent Midland Savings And L","Greater Accra","5.810153,0.099524"
"KNUTSFORD AVENUE BRANCH","AI1370222","41 Knutsford Avenue","Greater Accra","5.602632,0.172882"
"MADINA BRANCH","AI1370309","Near Madina Market Old Road","Greater Accra","5.654039,0.179091"
"RING ROAD CENTRAL BRANCH","AI1370398","Randolph House Asylum Down","Greater Accra","5.564663,0.181205"
"ARB APEX BANK LTD","AI1087984","Near The Bethel Society Method","Central","5.38799,-0.492255"
"MAAMOBI BRANCH","AI1370299","Near Kotobabi Police Station","Greater Accra","5.6509,0.186328"
"MAKOLA SQUARE BRANCH","AI1370310","Makola Square Pagan Road","Greater Accra","5.650996,0.186381"
"KNUST BRANCH","AI1370211","Jubilee Hall Commercial Area P O  Box 19","Ashanti","5.554416,0.197824"
"GHANA POST COMPANY","AI1001975","Akropong Akwapim","Eastern","5.977963,-0.088695"
"HAATSO BRANCH","AI1370178","Abrefi Plaza West Legon P O  Box Gp 2949","Greater Accra","5.665441,0.204363"
"PRUDENTIAL BANK LIMITED","AI1090371","Property No. 6574/4 Knustford","Greater Accra","5.546025,0.206517"
"NKAWKAW BRANCH","AI1370332","Behind Market Square P O  Box 503 Nkawka","Eastern","5.545447,0.206476"
"GCB HAATSO","AI1181594","Haatso Near The Botanical Gard","Greater Accra","5.658779,0.207367"
"ACCRA HIGH STREET BRANCH","AI1370035","Absa House High Street P O","Greater Accra","5.541403,0.207026"
"KROFROM BRANCH","AI1370244","Krofrom Main Street","Ashanti","5.546275,0.211959"
"CIRCLE BRANCH","AI1370134","Kwame Nkrumah Avenue","Greater Accra","5.568614,0.214974"
"KANESHIE BRANCH","AI1370200","Awudome   Adjacent Stc P O  Box Kn 166 K","Greater Accra","5.565224,0.225021"
"UBA GHANA","AI1170330","Achimota Banking Farm Mile 7 A","Greater Accra","5.612781,0.234345"
"ACHIMOTA BRANCH","AI1370046","Sonnidom Plaza Mile 7","Greater Accra","5.632664,0.237703"
"DARKUMAN BRANCH","AI1370156","Atico Junction P O  Box Dk 265 Darkuman","Greater Accra","5.574044,0.251403"
"AGRICULTURAL DEVELOPMENT BANK","AI1000062","P.o.box 124","Eastern","6.044094,-0.251741"
